accession_no,ticker,cik,filed_at,filing_date,item_codes,body_keywords,direction,direction_confidence,direction_source,t0_close,t1_close,t5_close,next_day_return,five_day_return,label_t1,label_t5,is_loose_quality,profit_margin,is_small_cap,is_low_float,is_quality,market_cap,float_shares,gross_margin,roe
0001692063-24-000144,SNDR,0001692063,2024-12-02,2024-12-02,8.01,,,0.0,,33.11,31.87,31.54,-0.03745,-0.04742,A_short,A_short,True,0.01726,False,True,False,5068097536.0,67189943.0,0.16279,0.03259
0001692063-24-000141,SNDR,0001692063,2024-11-25,2024-11-25,1.01|2.03|7.01|8.01|9.01,definitive_agreement_acquisition,long,0.7,body_keywords,32.02,33.28,31.87,0.03935,-0.00468,A_long,neutral,True,0.01726,False,True,False,5068097536.0,67189943.0,0.16279,0.03259
0001692063-24-000133,SNDR,0001692063,2024-11-06,2024-11-06,2.02|9.01,buyback_authorized,long,0.7,body_keywords,30.44,30.51,31.26,0.0023,0.02694,neutral,B_long,True,0.01726,False,True,False,5068097536.0,67189943.0,0.16279,0.03259
0001692063-24-000127,SNDR,0001692063,2024-10-30,2024-10-30,8.01|9.01,,,0.0,,28.49,28.28,30.44,-0.00737,0.06845,neutral,A_long,True,0.01726,False,True,False,5068097536.0,67189943.0,0.16279,0.03259
0001692063-24-000119,SNDR,0001692063,2024-08-01,2024-08-01,2.02|9.01,buyback_authorized,long,0.7,body_keywords,28.06,27.66,27.33,-0.01426,-0.02602,B_short,B_short,True,0.01726,False,True,False,5068097536.0,67189943.0,0.16279,0.03259
0001692063-24-000114,SNDR,0001692063,2024-07-31,2024-07-31,8.01|9.01,,,0.0,,26.91,28.06,27.33,0.04274,0.01561,A_long,B_long,True,0.01726,False,True,False,5068097536.0,67189943.0,0.16279,0.03259
0001692063-24-000108,SNDR,0001692063,2024-05-31,2024-05-31,1.01|2.03|9.01,restate,short,0.85,body_keywords,22.48,22.48,22.43,0.0,-0.00222,neutral,neutral,True,0.01726,False,True,False,5068097536.0,67189943.0,0.16279,0.03259
0001692063-24-000097,SNDR,0001692063,2024-05-02,2024-05-02,2.02|9.01,,,0.0,,22.45,22.43,22.04,-0.00089,-0.01826,neutral,B_short,True,0.01726,False,True,False,5068097536.0,67189943.0,0.16279,0.03259
0001692063-24-000070,SNDR,0001692063,2024-05-01,2024-05-01,5.03|5.07|8.01|9.01,,,0.0,,22.45,22.43,22.04,-0.00089,-0.01826,neutral,B_short,True,0.01726,False,True,False,5068097536.0,67189943.0,0.16279,0.03259
0001692063-24-000019,SNDR,0001692063,2024-02-01,2024-02-01,2.02|9.01,,,0.0,,22.45,22.43,22.04,-0.00089,-0.01826,neutral,B_short,True,0.01726,False,True,False,5068097536.0,67189943.0,0.16279,0.03259
0001692063-24-000017,SNDR,0001692063,2024-01-31,2024-01-31,8.01,,,0.0,,22.45,22.43,22.04,-0.00089,-0.01826,neutral,B_short,True,0.01726,False,True,False,5068097536.0,67189943.0,0.16279,0.03259
0001396440-24-000036,MAIN,0001396440,2024-01-12,2024-01-12,1.01|2.03|9.01,covenant_violation|material_adverse_change|shelf_takedown,short,0.85,body_keywords,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000137,MAIN,0001396440,2023-11-02,2023-11-02,2.02|9.01,dividend_increase,,0.0,,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000128,MAIN,0001396440,2023-11-01,2023-11-01,8.01|9.01,,,0.0,,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000122,MAIN,0001396440,2023-10-17,2023-10-17,2.02|9.01,shelf_takedown,,0.0,,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000118,MAIN,0001396440,2023-10-13,2023-10-13,1.01|2.03|8.01|9.01,restate,short,0.85,body_keywords,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000115,MAIN,0001396440,2023-10-12,2023-10-12,1.01|2.03|9.01,restate,short,0.85,body_keywords,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000113,MAIN,0001396440,2023-10-12,2023-10-12,2.02|9.01,,,0.0,,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000097,MAIN,0001396440,2023-08-03,2023-08-03,2.02|9.01,dividend_increase,,0.0,,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000091,MAIN,0001396440,2023-08-02,2023-08-02,2.02|9.01,,,0.0,,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000084,MAIN,0001396440,2023-07-18,2023-07-18,2.02|9.01,shelf_takedown,,0.0,,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000080,MAIN,0001396440,2023-07-13,2023-07-13,2.02|9.01,,,0.0,,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000077,MAIN,0001396440,2023-06-22,2023-06-22,7.01,,,0.0,,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000073,MAIN,0001396440,2023-06-01,2023-06-01,1.01|1.02|9.01,shelf_takedown,long,0.5,item_codes,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000063,MAIN,0001396440,2023-05-04,2023-05-04,2.02|9.01,,,0.0,,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000056,MAIN,0001396440,2023-05-02,2023-05-02,5.07|8.01|9.01,restate,short,0.85,body_keywords,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000053,MAIN,0001396440,2023-04-18,2023-04-18,2.02|9.01,shelf_takedown,,0.0,,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000050,MAIN,0001396440,2023-04-12,2023-04-12,2.02|9.01,,,0.0,,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000046,MAIN,0001396440,2023-03-20,2023-03-20,5.02|9.01,,,0.0,,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000042,MAIN,0001396440,2023-03-14,2023-03-14,7.01|9.01,,,0.0,,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000030,MAIN,0001396440,2023-02-23,2023-02-23,2.02|9.01,,,0.0,,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000018,MAIN,0001396440,2023-02-22,2023-02-22,8.01|9.01,,,0.0,,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000014,MAIN,0001396440,2023-02-02,2023-02-02,8.01|9.01,,,0.0,,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000008,MAIN,0001396440,2023-01-18,2023-01-18,1.01|2.03|8.01|9.01,restate,short,0.85,body_keywords,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000006,MAIN,0001396440,2023-01-17,2023-01-17,2.02|9.01,shelf_takedown,,0.0,,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-23-000004,MAIN,0001396440,2023-01-12,2023-01-12,2.02|9.01,,,0.0,,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-22-000051,MAIN,0001396440,2022-12-28,2022-12-28,1.01|2.03|8.01|9.01,covenant_violation|material_adverse_change|restate,short,0.85,body_keywords,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-22-000048,MAIN,0001396440,2022-12-15,2022-12-15,5.02,,,0.0,,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-22-000045,MAIN,0001396440,2022-12-06,2022-12-06,1.01|2.03|9.01,restate,short,0.85,body_keywords,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-22-000043,MAIN,0001396440,2022-11-28,2022-11-28,1.01|2.03|8.01|9.01,,long,0.5,item_codes,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001564590-22-036620,MAIN,0001396440,2022-11-03,2022-11-03,2.02|9.01,,,0.0,,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001396440-22-000031,MAIN,0001396440,2022-11-02,2022-11-02,8.01|9.01,,,0.0,,48.95,49.83,48.74,0.01798,-0.00429,B_long,neutral,True,0.87113,False,True,True,4921021952.0,86391611.0,1.0,0.17038
0001628280-25-049264,ACMR,0001680062,2025-11-05,2025-11-05,2.02|9.01,,,0.0,,31.14,30.92,33.81,-0.00706,0.08574,neutral,A_long,True,0.09477,False,True,False,4171504896.0,54475255.0,0.44235,0.07602
0001680062-25-000031,ACMR,0001680062,2025-10-29,2025-10-29,2.02|9.01,,,0.0,,42.18,41.22,31.14,-0.02276,-0.26174,B_short,A_short,True,0.09477,False,True,False,4171504896.0,54475255.0,0.44235,0.07602
0001680062-25-000023,ACMR,0001680062,2025-09-24,2025-09-24,8.01|9.01,,,0.0,,38.69,37.96,43.78,-0.01887,0.13156,B_short,A_long,True,0.09477,False,True,False,4171504896.0,54475255.0,0.44235,0.07602
0001104659-22-096556,PPTA,0001526243,2022-08-31,2022-08-31,8.01|9.01,convertible_debt_issuance|restate,short,0.85,body_keywords,5.46,5.55,6.08,0.01648,0.11355,B_long,A_long,False,0.0,False,True,False,3887937280.0,83914644.0,0.0,-0.30653998
0001104659-22-090395,PPTA,0001526243,2022-08-15,2022-08-15,7.01|9.01,,,0.0,,5.46,5.55,6.08,0.01648,0.11355,B_long,A_long,False,0.0,False,True,False,3887937280.0,83914644.0,0.0,-0.30653998
0001104659-22-065426,PPTA,0001526243,2022-05-27,2022-05-27,3.03|5.03|5.07|7.01|9.01,,,0.0,,5.46,5.55,6.08,0.01648,0.11355,B_long,A_long,False,0.0,False,True,False,3887937280.0,83914644.0,0.0,-0.30653998
0001104659-22-060944,PPTA,0001526243,2022-05-16,2022-05-16,7.01|9.01,,,0.0,,5.46,5.55,6.08,0.01648,0.11355,B_long,A_long,False,0.0,False,True,False,3887937280.0,83914644.0,0.0,-0.30653998
0001169770-23-000015,BANC,0001169770,2023-02-13,2023-02-13,8.01|9.01,buyback_authorized,long,0.7,body_keywords,13.52,13.99,14.53,0.03476,0.0747,A_long,A_long,False,0.23131001,True,False,False,2871243520.0,123608410.0,0.0,0.06992
0001169770-23-000009,BANC,0001169770,2023-01-24,2023-01-24,7.01|9.01,,,0.0,,13.52,13.99,14.53,0.03476,0.0747,A_long,A_long,False,0.23131001,True,False,False,2871243520.0,123608410.0,0.0,0.06992
0001169770-23-000003,BANC,0001169770,2023-01-19,2023-01-19,2.02|7.01|9.01,buyback_authorized,long,0.7,body_keywords,13.52,13.99,14.53,0.03476,0.0747,A_long,A_long,False,0.23131001,True,False,False,2871243520.0,123608410.0,0.0,0.06992
0001169770-22-000060,BANC,0001169770,2022-12-19,2022-12-19,5.02|8.01|9.01,,,0.0,,13.52,13.99,14.53,0.03476,0.0747,A_long,A_long,False,0.23131001,True,False,False,2871243520.0,123608410.0,0.0,0.06992
0001169770-22-000055,BANC,0001169770,2022-11-14,2022-11-14,5.02|9.01,,,0.0,,13.52,13.99,14.53,0.03476,0.0747,A_long,A_long,False,0.23131001,True,False,False,2871243520.0,123608410.0,0.0,0.06992
0001169770-22-000047,BANC,0001169770,2022-10-20,2022-10-20,2.02|7.01|9.01,buyback_authorized,long,0.7,body_keywords,13.52,13.99,14.53,0.03476,0.0747,A_long,A_long,False,0.23131001,True,False,False,2871243520.0,123608410.0,0.0,0.06992
0001169770-22-000044,BANC,0001169770,2022-09-16,2022-09-16,7.01|9.01,,,0.0,,13.52,13.99,14.53,0.03476,0.0747,A_long,A_long,False,0.23131001,True,False,False,2871243520.0,123608410.0,0.0,0.06992
0001169770-22-000039,BANC,0001169770,2022-07-21,2022-07-21,2.02|7.01|9.01,buyback_authorized,long,0.7,body_keywords,13.52,13.99,14.53,0.03476,0.0747,A_long,A_long,False,0.23131001,True,False,False,2871243520.0,123608410.0,0.0,0.06992
0001169770-22-000035,BANC,0001169770,2022-05-13,2022-05-13,5.07,,,0.0,,13.52,13.99,14.53,0.03476,0.0747,A_long,A_long,False,0.23131001,True,False,False,2871243520.0,123608410.0,0.0,0.06992
0001169770-22-000028,BANC,0001169770,2022-04-21,2022-04-21,2.02|7.01|9.01,buyback_authorized,long,0.7,body_keywords,13.52,13.99,14.53,0.03476,0.0747,A_long,A_long,False,0.23131001,True,False,False,2871243520.0,123608410.0,0.0,0.06992
0001628280-26-028619,NMRK,0001690680,2026-04-30,2026-04-30,2.02|9.01,,,0.0,,16.12,16.04,16.87,-0.00496,0.04653,neutral,A_long,True,0.04298,False,False,True,4022237952.0,151246514.0,1.0,0.11564
0001213900-26-045911,NMRK,0001690680,2026-04-21,2026-04-21,1.01|2.03|8.01|9.01,covenant_violation|material_adverse_change|non_reliance|restate,short,0.95,body_keywords,16.18,16.55,16.41,0.02287,0.01422,B_long,B_long,True,0.04298,False,False,True,4022237952.0,151246514.0,1.0,0.11564
0001628280-26-011408,NMRK,0001690680,2026-02-25,2026-02-25,2.02|9.01,,,0.0,,14.65,14.89,15.08,0.01638,0.02935,B_long,B_long,True,0.04298,False,False,True,4022237952.0,151246514.0,1.0,0.11564
0001213900-25-126585,NMRK,0001690680,2025-12-30,2025-12-30,5.07,,,0.0,,17.51,17.34,17.58,-0.00971,0.004,neutral,neutral,True,0.04298,False,False,True,4022237952.0,151246514.0,1.0,0.11564
0001628280-25-047353,NMRK,0001690680,2025-10-30,2025-10-30,2.02|8.01|9.01,,,0.0,,18.07,17.83,17.07,-0.01328,-0.05534,B_short,A_short,True,0.04298,False,False,True,4022237952.0,151246514.0,1.0,0.11564
0001213900-25-096624,NMRK,0001690680,2025-10-06,2025-10-06,5.01,buyback_authorized,long,0.7,body_keywords,17.67,17.27,17.42,-0.02264,-0.01415,B_short,B_short,True,0.04298,False,False,True,4022237952.0,151246514.0,1.0,0.11564
